metric,regime,system,crash_point,response_class,readback_keying,successes,total,rate,runs,ci_low,ci_high,resamples,bootstrap_seed,clusters,observations
lost_effect_rate,(session-3),B3_INTENT_NO_BARRIER,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B3_INTENT_NO_BARRIER,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B3_INTENT_NO_BARRIER,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B3_INTENT_NO_BARRIER,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
undetected_duplicate_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
undetected_duplicate_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
undetected_duplicate_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B3_INTENT_NO_BARRIER,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
undetected_duplicate_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
undetected_duplicate_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
lost_effect_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
undetected_duplicate_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,2,30,0.06666666666666667,3,0.0,0.1,10000,20260806,3,30
lost_effect_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,29,30,0.9666666666666667,3,0.9,1.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,26,30,0.8666666666666667,3,0.8,0.9,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,27,30,0.9,3,0.8,1.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,3,30,0.1,3,0.1,0.1,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,7,30,0.23333333333333334,3,0.2,0.3,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,2,30,0.06666666666666667,3,0.0,0.1,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,3,30,0.1,3,0.0,0.2,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,2,30,0.06666666666666667,3,0.0,0.1,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,3,30,0.1,3,0.1,0.1,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,28,30,0.9333333333333333,3,0.8,1.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,26,30,0.8666666666666667,3,0.8,0.9,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,8,30,0.26666666666666666,3,0.2,0.3,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,8,30,0.26666666666666666,3,0.2,0.3,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,NO_READBACK,CALLER_REFERENCE,10,30,0.3333333333333333,3,0.2,0.6,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,NO_READBACK,CALLER_REFERENCE,12,30,0.4,3,0.2,0.6,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,4,30,0.13333333333333333,3,0.0,0.3,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,4,30,0.13333333333333333,3,0.0,0.3,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
